,extended.base_filename,is_ransomware,is_encrypted,Baseline only: pred,Advanced only: pred,Fourier only: pred,Baseline and Fourier: pred,Advanced and Fourier: pred,Baseline and Advanced: pred,"Baseline, Advanced, and Fourier: pred"
26091,base32.0089-doc-password.doc,0,1,1,0,1,1,1,0,1
26092,base32.0046-oxps.oxps,0,1,1,0,0,0,0,0,0
26093,base32.0005-png-c5.png,0,1,1,1,1,1,1,1,1
26094,base32.0052-pdf-nomagic.pdf,0,1,0,1,1,1,0,1,1
26095,base32.0094-webp-lossless-c2.webp,0,1,1,1,1,1,1,1,1
26096,base32.0093-mp4-from-web.mp4,0,0,0,0,0,0,0,0,0
26097,base32.0094-gz.gz,0,1,1,0,1,1,1,1,1
26098,base32.0058-xlsx-password.xlsx,0,1,1,1,1,1,1,1,1
26099,base32.0080-zip-lzma.zip,0,1,1,1,1,1,1,1,1
26100,0098-exe.exe,0,1,1,1,1,1,1,1,1
26101,base32.0097-xlsx-nomagic.xlsx,0,1,0,1,0,0,1,1,0
26102,base32.0057-zip-encrypted.zip,0,1,1,1,1,1,1,1,1
26103,base32.0075-docx-nomagic.docx,0,1,1,1,1,1,1,1,1
26104,0013-csv.csv,0,1,1,1,1,1,1,1,1
26105,base32.0099-bmp.bmp,0,1,1,1,1,1,1,1,1
26106,0004-jpg.jpg,0,1,0,0,1,1,1,0,1
26107,0049-svg-from-web.svg,0,1,1,1,1,1,1,1,1
26108,0091-7z-lzma2.7z,0,0,0,0,0,0,0,0,0
26109,0005-bmp.bmp,0,1,1,1,1,1,1,1,1
26110,0036-zip-bzip2.zip,0,1,0,0,1,1,1,0,1
26111,base32.0005-TIF.TIF,0,1,1,1,1,1,1,1,1
26112,base32.0012-css.css,0,0,0,0,0,0,0,0,0
26113,0036-svg.svg,0,0,0,0,0,0,0,0,0
26114,base32.0006-mp3.mp3,0,1,1,1,1,1,1,1,1
26115,0067-jpg-q100.jpg,0,1,1,1,0,1,1,1,1
26116,0094-7z-lzma2.7z,0,1,1,0,1,1,1,0,1
26117,0014-oxps.oxps,0,1,1,1,1,1,1,1,1
26118,0020-zlib.zlib,0,0,0,0,0,0,0,0,0
26119,base32.0079-webp-lossless-c4.webp,0,0,0,0,0,0,0,0,0
26120,0007-xls.xls,0,0,0,0,0,0,0,0,0
26121,base32.0034-7z-bzip2.7z,0,1,1,0,1,1,1,0,0
26122,0018-oxps.oxps,0,1,1,1,1,1,1,1,1
26123,base32.0001-webp-q50-c4.webp,0,0,1,1,1,1,1,1,1
26124,0041-mp4-from-web.mp4,0,1,1,1,1,1,1,1,1
26125,base32.0052-doc.doc,0,0,0,1,0,0,0,1,0
26126,0042-zip-lzma.zip,0,1,1,1,1,1,1,1,1
26127,base32.0066-doc-password.doc,0,1,0,0,1,1,1,1,1
26128,base32.0051-dll.dll,0,0,0,0,0,0,0,0,0
26129,base32.0086-webp-from-web.webp,0,1,0,1,1,1,1,1,1
26130,base32.0048-xml.xml,0,1,1,1,1,1,1,1,1
26131,0038-7z-ppmd.7z,0,1,1,1,1,1,1,1,1
26132,base32.0079-xml.xml,0,0,0,0,0,0,0,0,0
26133,base32.0037-docx-nomagic.docx,0,1,0,1,1,0,1,1,0
26134,0007-jpg-q075.jpg,0,1,1,1,1,1,1,1,1
26135,0064-jpg-q075.jpg,0,0,0,0,0,0,0,0,0
26136,0010-rar.rar,0,1,1,1,0,1,1,1,1
26137,0051-ps1.ps1,0,0,0,0,0,0,0,0,0
26138,0025-html.html,0,0,0,0,0,0,0,0,0
26139,base32.0084-mkv.mkv,0,1,1,0,1,1,1,0,1
26140,base32.0080-webp-q50-c6.webp,0,0,1,1,1,1,1,1,1
26141,0045-pptx-nomagic.pptx,0,0,0,0,0,0,0,0,0
26142,base32.0022-xlsx-password.xlsx,0,0,0,0,0,0,0,0,0
26143,0076-dll.dll,0,0,0,0,0,0,0,0,0
26144,base32.0011-pdf-nomagic.pdf,0,0,0,0,0,0,0,0,0
26145,0055-pptx-nomagic.pptx,0,1,1,1,1,1,1,1,1
26146,0048-gif-from-web.gif,0,1,1,1,1,1,1,1,1
26147,base32.0047-exe.exe,0,1,1,1,1,1,1,1,1
26148,0060-html.html,0,0,0,0,0,0,0,0,0
26149,0015-pdf-nomagic.pdf,0,1,1,1,1,1,1,1,1
26150,base32.0072-oxps.oxps,0,1,1,1,1,1,1,1,1
26151,0046-ods.ods,0,1,1,1,1,1,1,1,1
26152,base32.0089-7z-highcompress.7z,0,1,1,1,1,1,1,1,1
26153,base32.0034-bin.bin,0,0,0,0,0,0,0,0,0
26154,0036-png-c5.png,0,0,0,0,0,0,0,0,0
26155,base32.0030-doc-password.doc,0,0,0,0,0,0,0,0,0
26156,0037-apk.apk,0,1,0,1,1,1,1,1,1
26157,base32.0048-ppt-password.ppt,0,1,1,1,1,1,1,1,1
26158,base32.0006-webp-from-web.webp,0,1,1,1,1,1,1,1,1
26159,base32.0032-exe.exe,0,1,0,1,1,1,1,1,1
26160,0072-png-from-web.png,0,1,1,1,1,1,1,1,1
26161,0083-TIF.TIF,0,1,1,1,1,1,1,1,1
26162,base32.0003-html.html,0,0,0,0,0,0,0,0,0
26163,base32.0076-zip-bzip2.zip,0,1,1,1,1,1,1,1,1
26164,0018-zip-deflate.zip,0,0,0,0,0,0,0,0,0
26165,base32.0058-7z-lzma.7z,0,1,1,1,1,1,1,1,1
26166,base32.0048-pdf-nomagic.pdf,0,1,1,1,1,1,1,1,1
26167,0008-pdf.pdf,0,0,0,0,0,0,0,0,0
26168,0034-svg.svg,0,1,1,1,1,1,1,1,1
26169,base32.0092-webp-q50-c0.webp,0,1,1,1,0,1,1,1,1
26170,base32.0050-pptx-nomagic.pptx,0,0,0,0,0,0,0,0,0
26171,0041-jpg.jpg,0,0,0,0,0,0,0,0,0
26172,0037-zip-bzip2.zip,0,1,1,1,1,1,1,1,1
26173,base32.0087-svg-from-web.svg,0,1,1,1,1,1,1,1,1
26174,0001-ics.ics,0,1,1,1,1,1,1,1,1
26175,0004-ps1.ps1,0,1,1,1,1,1,1,1,1
26176,base32.0076-pdf-password.pdf,0,1,1,1,1,1,1,1,1
26177,0067-csv.csv,0,1,1,1,1,1,1,1,1
26178,base32.0081-webp-from-web.webp,0,1,1,1,1,1,1,1,1
26179,0056-eps-from-web.eps,0,0,0,0,0,0,0,0,0
26180,0047-ods.ods,0,1,1,0,1,1,1,1,1
26181,0020-pdf-password.pdf,0,1,1,1,1,1,1,1,1
26182,0047-xlsx.xlsx,0,1,1,1,1,1,1,1,1
26183,0013-jpg-q100.jpg,0,1,1,1,0,0,0,1,1
26184,0004-png-c7.png,0,1,1,1,1,1,1,0,1
26185,0092-ps1.ps1,0,0,0,0,0,0,0,0,0
26186,0067-xlsx.xlsx,0,1,1,1,1,1,1,1,1
26187,0051-png-from-web.png,0,0,0,1,0,0,0,1,0
26188,base32.0012-tar.tar,0,1,1,1,1,1,1,1,1
26189,0091-css.css,0,1,1,1,1,1,1,1,1
26190,base32.0006-docx.docx,0,1,1,1,0,0,1,0,1
26191,base32.0086-svg-from-web.svg,0,1,1,1,1,1,1,1,1
26192,base32.0001-7z-highcompress.7z,0,0,1,1,1,1,1,1,1
26193,base32.0083-png-from-web.png,0,0,1,1,1,1,1,1,1
26194,base32.0035-apk.apk,0,0,0,0,1,0,0,0,0
26195,base32.0070-csv.csv,0,1,1,1,1,1,1,1,1
26196,0068-webp-q50-c0.webp,0,1,1,0,1,1,0,0,0
26197,0025-7z-highcompress.7z,0,1,1,1,1,1,1,1,1
26198,0100-png-from-web.png,0,0,1,0,0,1,1,1,1
26199,base32.0099-7z-ppmd.7z,0,1,1,1,1,1,1,1,1
26200,0097-pdf-nomagic.pdf,0,0,0,0,0,0,0,0,0
26201,base32.0081-csv.csv,0,1,1,1,1,1,1,1,1
26202,0071-webp-q50-c0.webp,0,1,1,1,1,1,1,1,1
26203,0035-7z-bzip2.7z,0,1,1,1,1,1,1,1,1
26204,base32.0035-webp-q50-c4.webp,0,1,1,1,1,1,1,1,1
26205,base32.0013-pdf-password.pdf,0,1,1,1,1,1,1,1,1
26206,0059-zip-ppmd.zip,0,1,1,1,1,1,1,1,1
26207,0084-webp-q50-c6.webp,0,1,1,1,1,1,1,1,1
26208,base32.0097-txt.txt,0,1,1,1,1,1,1,1,1
26209,0022-jpg-q001.jpg,0,1,1,0,1,1,1,1,1
26210,0008-mkv.mkv,0,1,1,1,1,1,1,1,1
26211,0012-jpg-q050.jpg,0,0,0,0,1,0,0,0,0
26212,base32.0002-xls-nomagic.xls,0,0,0,0,0,0,0,0,0
26213,base32.0099-pdf.pdf,0,1,1,1,0,1,1,1,1
26214,0049-txt.txt,0,0,0,0,0,0,0,0,0
26215,0048-csv.csv,0,1,1,1,1,1,1,1,1
26216,base32.0044-webp-lossless-c0.webp,0,1,1,1,1,1,1,1,1
26217,0027-bmp.bmp,0,0,0,0,0,0,0,0,0
26218,base32.0055-eps-from-web.eps,0,1,1,1,0,1,1,1,1
26219,base32.0081-webp-q50-c4.webp,0,0,1,1,1,1,1,1,1
26220,base32.0048-pptx-nomagic.pptx,0,1,1,1,1,1,1,1,1
26221,0072-webp-lossless-c4.webp,0,0,0,0,0,0,0,0,0
26222,0071-bmp-from-web.bmp,0,1,1,1,1,1,1,1,1
26223,base32.0001-epub.epub,0,1,1,0,0,1,0,0,0
26224,base32.0031-webp-lossless-c4.webp,0,1,1,0,1,1,0,1,1
26225,base32.0063-xls.xls,0,0,0,0,0,0,0,0,0
26226,base32.0029-png-c9.png,0,0,0,0,0,0,0,0,0
26227,base32.0020-dll.dll,0,1,1,1,1,1,1,1,1
26228,base32.0023-zip-deflate.zip,0,1,1,1,1,1,1,1,0
26229,base32.0041-xlsx-password.xlsx,0,1,1,1,1,1,1,1,1
26230,0021-ppt-nomagic.ppt,0,1,0,1,1,0,1,1,1
26231,0069-gif-from-web.gif,0,1,0,1,1,1,1,1,1
26232,0068-eps-from-web.eps,0,1,1,1,1,1,1,1,1
26233,base32.0050-webp-q50-c6.webp,0,0,1,1,1,1,1,1,1
26234,0025-epub.epub,0,1,1,1,1,1,1,1,1
26235,base32.0052-png-c0.png,0,0,0,0,1,1,0,0,0
26236,base32.0065-xlsx-nomagic.xlsx,0,0,0,0,0,0,0,0,0
26237,base32.0072-ppt-password.ppt,0,0,0,1,0,0,0,1,0
26238,0017-gif.gif,0,1,1,0,1,1,1,1,1
26239,0004-webp-q50-c6.webp,0,0,1,1,1,1,1,1,1
26240,base32.0078-doc-nomagic.doc,0,1,1,1,1,1,1,1,1
26241,0095-bin.bin,0,1,1,1,1,1,1,1,1
26242,0088-mkv.mkv,0,1,1,1,1,1,1,1,1
26243,0014-bmp-from-web.bmp,0,1,1,1,1,1,1,1,1
26244,0049-docx.docx,0,1,1,1,1,1,1,1,1
26245,base32.0079-jpg-q025.jpg,0,1,1,0,1,1,1,0,1
26246,base32.0015-pdf-password.pdf,0,1,1,1,0,1,1,1,1
26247,base32.0085-jpg-q050.jpg,0,1,1,1,0,1,1,1,1
26248,base32.0091-docx-password.docx,0,1,1,1,1,1,1,0,1
26249,0088-ps1.ps1,0,0,0,0,0,0,0,0,0
26250,base32.0061-webp-lossless-c2.webp,0,0,0,1,0,1,0,1,0
26251,base32.0052-mp3.mp3,0,1,0,0,0,1,0,0,0
26252,0095-ps1.ps1,0,1,1,1,1,1,1,1,1
26253,base32.0032-ppt-password.ppt,0,0,0,0,0,0,0,0,0
26254,0029-7z-lzma.7z,0,0,1,1,1,1,1,1,1
26255,base32.0075-jpg-q100.jpg,0,1,1,1,1,1,1,1,1
26256,base32.0011-bmp-from-web.bmp,0,1,0,0,0,1,0,0,0
26257,0008-zip-bzip2.zip,0,1,1,1,1,1,1,1,1
26258,0066-png-c5.png,0,1,1,0,1,1,1,0,1
26259,base32.0054-zip-encrypted.zip,0,1,1,1,1,1,1,1,1
26260,base32.0096-png-c3.png,0,1,1,1,1,1,1,1,1
26261,base32.0100-zip-lzma.zip,0,1,1,1,1,1,1,1,1
26262,0080-so.so,0,1,1,1,1,1,1,1,1
26263,base32.0095-gif-from-web.gif,0,1,1,0,0,0,0,0,0
26264,base32.0026-xls.xls,0,1,1,1,1,1,1,1,1
26265,base32.0053-svg.svg,0,0,0,0,0,0,0,0,0
26266,base32.0075-eps.eps,0,0,0,0,0,0,0,0,0
26267,0073-png-c3.png,0,1,1,1,1,1,1,1,1
26268,0092-jpg-q050.jpg,0,0,0,0,1,0,0,0,0
26269,0040-tar.tar,0,1,0,1,1,1,1,1,1
26270,0025-zip-ppmd.zip,0,0,0,0,1,0,0,0,0
26271,0091-bin.bin,0,1,1,1,1,1,1,1,1
26272,0002-bmp-from-web.bmp,0,1,0,0,1,1,1,0,1
26273,0069-svg.svg,0,0,0,0,0,0,0,0,0
26274,base32.0050-zlib.zlib,0,0,0,0,0,0,0,0,0
26275,0059-xls.xls,0,1,1,1,1,1,1,1,1
26276,base32.0009-docx-nomagic.docx,0,0,0,0,0,0,0,0,0
26277,base32.0066-webp-lossless-c2.webp,0,0,0,0,0,0,0,0,0
26278,0015-webp-q50-c6.webp,0,0,1,0,1,1,1,0,1
26279,base32.0027-webp-q50-c2.webp,0,0,1,0,1,1,0,0,0
26280,0061-mp4.mp4,0,1,1,1,1,1,1,1,1
26281,0044-zip-ppmd.zip,0,0,1,0,1,0,0,0,0
26282,0019-dwg.dwg,0,0,0,0,0,0,0,0,0
26283,0029-docx-nomagic.docx,0,1,0,0,1,1,1,1,1
26284,base32.0026-html.html,0,1,1,1,1,1,1,1,1
26285,0092-7z-bzip2.7z,0,0,0,0,1,0,0,0,0
26286,base32.0059-webp-lossless-c6.webp,0,1,1,1,1,0,0,1,1
26287,base32.0023-mp4-from-web.mp4,0,0,0,0,0,0,0,0,0
26288,0032-7z-bzip2.7z,0,0,1,0,1,0,0,0,0
26289,base32.0025-webp-lossless-c4.webp,0,1,1,1,1,1,1,1,1
26290,base32.0073-docx-nomagic.docx,0,1,1,0,1,1,1,1,1
26291,base32.0081-ods.ods,0,1,1,1,1,1,1,1,1
26292,0057-png-c9.png,0,1,1,1,0,1,1,1,1
26293,0054-docx-nomagic.docx,0,0,0,0,0,0,0,0,0
26294,0045-pdf-nomagic.pdf,0,1,1,1,1,1,1,1,1
26295,0066-bin.bin,0,0,0,0,0,0,0,0,0
26296,base32.0015-pptx-nomagic.pptx,0,0,0,0,0,0,0,0,0
26297,0019-7z-highcompress.7z,0,1,1,1,1,1,1,1,1
26298,0023-pptx-nomagic.pptx,0,1,1,1,1,1,1,1,1
26299,0095-txt.txt,0,1,1,1,1,1,1,1,1
26300,base32.0047-gif-from-web.gif,0,1,1,1,1,1,1,1,1
26301,0076-xml.xml,0,1,1,1,1,1,1,1,1
26302,0057-svg-from-web.svg,0,1,1,1,1,1,1,1,1
26303,base32.0080-csv.csv,0,1,1,1,1,1,1,1,1
26304,base32.0057-zip-deflate.zip,0,0,0,0,0,0,0,0,0
26305,0054-pptx-nomagic.pptx,0,0,0,0,0,0,0,0,0
26306,base32.0068-7z-bzip2.7z,0,1,1,1,1,1,1,1,1
26307,0026-xlsx-nomagic.xlsx,0,1,1,1,1,1,1,1,1
26308,base32.0053-apk.apk,0,0,0,0,0,0,0,0,0
26309,0089-webp-q50-c0.webp,0,1,1,1,1,1,1,1,1
26310,0090-svg-from-web.svg,0,1,1,1,1,1,1,1,1
26311,base32.0057-docx.docx,0,1,1,1,1,1,1,1,1
26312,0069-eps-from-web.eps,0,1,1,1,1,1,1,1,1
26313,0099-oxps.oxps,0,1,0,1,1,1,1,1,1
26314,0069-webp-q50-c2.webp,0,1,1,1,1,1,0,1,0
26315,base32.0040-ods.ods,0,1,1,1,1,1,1,1,1
26316,0097-zlib.zlib,0,1,1,1,1,1,1,1,1
26317,base32.0090-doc-password.doc,0,0,0,0,0,0,0,0,0
26318,base32.0037-webp-from-web.webp,0,1,0,1,1,1,1,1,1
26319,0074-xlsx-password.xlsx,0,0,0,0,0,0,0,0,0
26320,base32.MP4.pdf,0,0,0,0,0,0,0,0,0
26321,base32.0075-webp-from-web.webp,0,0,1,1,1,1,1,1,1
26322,0024-png-from-web.png,0,1,0,1,1,1,1,1,1
26323,base32.0027-png-c9.png,0,1,0,0,0,0,0,0,0
26324,base32.0043-pdf.pdf,0,0,0,0,0,0,0,0,0
26325,0062-7z-encrypted.7z,0,1,1,1,1,1,1,1,1
26326,0055-7z-ppmd.7z,0,1,1,1,1,1,1,1,1
26327,base32.0055-zip-encrypted.zip,0,0,1,1,1,1,1,1,1
26328,0035-exe.exe,0,1,1,1,1,1,1,1,1
26329,base32.0083-ps1.ps1,0,1,1,1,1,1,1,1,1
26330,base32.0023-xls-nomagic.xls,0,1,1,1,1,1,1,1,1
26331,0016-pptx-nomagic.pptx,0,0,0,0,0,0,0,0,0
26332,0038-png-from-web.png,0,0,0,0,0,0,0,0,0
26333,0018-css.css,0,1,1,1,1,1,1,1,1
26334,0003-png-c5.png,0,0,0,0,0,0,0,0,0
26335,0007-pptx-password.pptx,0,1,1,1,1,1,1,1,1
26336,base32.0081-docx-nomagic.docx,0,0,0,0,0,0,0,0,0
26337,0017-svg-from-web.svg,0,1,1,1,1,1,1,1,1
26338,0039-7z-lzma2.7z,0,1,1,0,0,1,1,1,1
26339,0089-webp-from-web.webp,0,0,1,0,1,1,1,1,1
26340,0018-ppt-nomagic.ppt,0,1,1,1,1,1,1,1,1
26341,base32.0014-7z-lzma2.7z,0,0,0,0,1,0,0,0,0
26342,0065-mp4-from-web.mp4,0,0,0,0,0,0,0,0,0
26343,base32.0010-ppt.ppt,0,0,0,0,0,0,0,0,0
26344,base32.0032-jpg-q075.jpg,0,1,1,1,0,1,1,1,1
26345,base32.0048-css.css,0,1,1,1,1,1,1,1,1
26346,base32.0083-7z-lzma2.7z,0,1,1,1,1,1,1,1,1
26347,base32.0052-xls.xls,0,1,1,1,1,1,1,1,1
26348,0009-webp-lossless-c4.webp,0,0,0,0,0,0,0,0,0
26349,base32.0041-svg-from-web.svg,0,1,1,1,1,1,1,1,1
26350,base32.0017-tar.tar,0,1,1,0,0,1,0,0,0
26351,0018-zlib.zlib,0,1,1,1,0,0,0,1,0
26352,0077-zip-ppmd.zip,0,1,1,1,1,1,1,1,1
26353,0037-webp-lossless-c2.webp,0,0,0,0,0,0,0,0,0
26354,base32.0042-jpg-q100.jpg,0,1,1,1,1,1,1,1,1
26355,0071-ics.ics,0,0,0,0,0,0,0,0,0
26356,base32.0035-xls-nomagic.xls,0,1,1,1,1,1,1,1,1
26357,base32.0007-pptx-nomagic.pptx,0,1,1,0,1,1,1,1,1
26358,base32.0001-apk.apk,0,1,1,1,1,1,1,1,1
26359,0018-7z-bzip2.7z,0,1,1,1,0,1,1,1,1
26360,base32.0045-docx.docx,0,1,1,1,1,1,1,1,1
26361,0024-7z-lzma.7z,0,1,1,1,1,1,1,1,1
26362,DOC.pdf,0,1,1,1,1,1,1,1,1
26363,base32.0034-dll.dll,0,1,1,1,1,1,1,1,1
26364,base32.0001-mp3.mp3,0,0,0,0,0,0,0,0,0
26365,base32.0009-zip-encrypted.zip,0,0,1,1,1,1,1,1,1
26366,base32.0059-7z-lzma.7z,0,1,1,1,1,1,1,1,1
26367,base32.0003-pptx.pptx,0,0,0,0,0,0,0,0,0
26368,base32.0051-mkv.mkv,0,0,0,0,0,0,0,0,0
26369,0026-gif-from-web.gif,0,1,1,1,1,1,1,1,1
26370,base32.0035-pdf.pdf,0,1,0,0,1,1,1,1,1
26371,base32.0056-tif-resized.tif,0,1,1,1,1,1,1,1,1
26372,base32.0081-webp-lossless-c0.webp,0,0,0,1,0,1,0,1,1
26373,0037-mp4-from-web.mp4,0,1,1,1,1,1,1,1,1
26374,0059-webp-lossless-c2.webp,0,1,1,1,0,0,0,1,0
26375,base32.0077-xlsx-nomagic.xlsx,0,0,0,0,0,0,0,0,0
26376,base32.0032-webp-lossless-c4.webp,0,0,0,0,0,0,0,0,0
26377,0048-zip-bzip2.zip,0,0,0,0,1,0,0,0,0
26378,base32.0061-png-c7.png,0,1,1,1,1,1,1,1,1
26379,0074-svg.svg,0,1,1,1,1,1,1,1,1
26380,base32.0034-so.so,0,1,1,1,1,1,1,1,1
26381,0066-oxps.oxps,0,1,0,0,1,1,1,0,1
26382,base32.0099-docx-nomagic.docx,0,1,1,1,1,1,1,1,1
26383,base32.0064-7z-bzip2.7z,0,0,1,1,1,1,1,1,1
26384,0069-webp-q50-c0.webp,0,1,1,0,1,1,0,0,0
26385,base32.0013-jpg-q001.jpg,0,1,1,1,1,1,1,1,1
26386,0072-7z-lzma2.7z,0,1,0,0,0,0,0,0,0
26387,base32.0038-tif-resized.tif,0,1,1,1,1,1,1,1,1
26388,base32.0074-pptx-password.pptx,0,1,1,1,1,1,1,1,1
26389,0078-webp-q50-c2.webp,0,1,1,1,1,1,1,1,1
26390,0095-webp-lossless-c6.webp,0,1,0,1,1,1,1,1,1
26391,0002-xml.xml,0,0,0,0,0,0,0,0,0
26392,base32.0078-7z-lzma2.7z,0,0,1,1,1,1,1,1,1
26393,base32.0090-7z-lzma2.7z,0,1,1,1,1,1,1,1,1
26394,0080-doc-password.doc,0,1,1,1,1,1,1,1,1
26395,0026-ics.ics,0,1,1,1,1,1,1,1,1
26396,0034-gif.gif,0,0,0,0,0,0,0,0,0
26397,base32.0100-docx-password.docx,0,1,0,1,1,1,1,0,1
26398,base32.0100-7z-highcompress.7z,0,0,1,1,1,1,0,1,1
26399,base32.0073-png-c5.png,0,1,1,1,1,1,1,1,1
26400,0018-zip-highcompress.zip,0,0,0,0,0,0,0,0,0
26401,0071-jpg-q075.jpg,0,1,1,1,1,1,1,1,1
26402,base32.0002-csv.csv,0,1,1,1,1,1,1,1,1
26403,base32.0009-png-c3.png,0,0,1,0,1,1,0,0,0
26404,0076-pdf.pdf,0,1,1,1,1,1,1,1,1
26405,0089-xml.xml,0,0,0,0,0,0,0,0,0
26406,0055-jpg-q001.jpg,0,1,1,1,1,1,1,1,1
26407,0024-tif-resized.tif,0,0,0,0,0,0,0,0,0
26408,0034-docx-password.docx,0,1,1,1,1,1,1,1,1
26409,base32.0047-docx-password.docx,0,0,0,0,0,0,0,0,0
26410,base32.0099-exe.exe,0,1,1,1,0,1,0,1,0
26411,base32.0012-gz.gz,0,1,1,1,1,1,1,1,1
26412,0096-dll.dll,0,1,1,1,1,1,1,1,1
26413,0058-webp-lossless-c2.webp,0,0,0,0,0,0,0,0,0
26414,0075-webp-q50-c6.webp,0,1,1,1,1,1,1,1,1
26415,0060-xls-password.xls,0,0,1,1,0,0,0,1,0
26416,base32.0016-oxps.oxps,0,1,1,1,0,0,1,1,1
26417,base32.0089-svg.svg,0,1,1,1,1,1,1,1,1
26418,0084-7z-lzma.7z,0,1,1,1,0,1,0,1,1
26419,base32.0051-pdf.pdf,0,1,1,1,1,1,1,1,1
26420,0059-ps1.ps1,0,1,1,0,1,1,1,1,1
26421,0004-zip-deflate.zip,0,0,0,0,0,0,0,0,0
26422,base32.0075-doc-password.doc,0,1,1,1,1,1,1,1,1
26423,base32.0001-webp-lossless-c6.webp,0,1,0,1,1,0,1,1,1
26424,0094-ppt.ppt,0,1,1,1,1,1,1,0,1
26425,base32.0008-dwg.dwg,0,0,0,1,0,0,0,0,0
26426,0058-7z-encrypted.7z,0,1,1,1,1,1,1,1,1
26427,0094-pdf-nomagic.pdf,0,1,1,0,1,1,1,1,1
26428,base32.0059-doc.doc,0,1,0,1,1,1,1,1,1
26429,base32.0062-gif.gif,0,1,1,0,1,1,1,1,1
26430,base32.0043-docx.docx,0,0,0,0,0,0,0,0,0
26431,base32.0082-webp-lossless-c0.webp,0,0,0,0,0,0,0,0,0
26432,0021-xml.xml,0,0,0,0,0,0,0,0,0
26433,base32.0036-webp-q50-c6.webp,0,1,1,1,1,1,1,1,1
26434,0084-webp-q50-c4.webp,0,1,1,1,1,1,1,1,1
26435,base32.0078-svg.svg,0,1,1,1,1,1,1,1,1
26436,0063-mp3.mp3,0,0,0,0,0,0,0,0,0
26437,base32.0089-webp-q50-c4.webp,0,1,1,1,1,1,1,1,1
26438,base32.0086-jpg-q025.jpg,0,0,1,0,0,0,0,0,0
26439,0027-html.html,0,1,1,1,1,1,1,1,1
26440,0093-so.so,0,1,1,1,1,1,1,1,1
26441,0070-png-from-web.png,0,0,0,0,1,1,0,0,0
26442,0034-jpg-q050.jpg,0,1,1,1,1,1,1,1,1
26443,base32.0074-jpg-q075.jpg,0,1,1,1,1,1,1,1,1
26444,base32.0038-csv.csv,0,1,1,0,1,1,0,0,0
26445,0056-ods.ods,0,0,0,0,0,0,0,0,0
26446,0014-zip-lzma.zip,0,0,1,1,1,1,1,1,1
26447,base32.0098-docx.docx,0,1,1,0,1,1,1,1,1
26448,0083-mp3.mp3,0,0,0,0,0,0,0,0,1
26449,base32.0062-jpg-q001.jpg,0,1,0,0,0,0,0,0,0
26450,base32.0072-webp-from-web.webp,0,1,1,1,1,1,1,1,1
26451,base32.0034-7z-ppmd.7z,0,1,1,1,1,1,1,1,1
26452,0049-zip-lzma.zip,0,0,1,0,1,1,0,0,0
26453,base32.0034-xls-nomagic.xls,0,1,1,1,1,1,1,1,1
26454,base32.0037-gif-from-web.gif,0,1,1,1,1,1,1,1,1
26455,0099-png-c0.png,0,1,1,1,0,1,1,1,1
26456,0006-png-c0.png,0,1,1,1,1,1,1,1,1
26457,0087-exe.exe,0,1,1,1,1,1,1,1,1
26458,0095-csv.csv,0,0,0,0,0,0,0,0,0
26459,base32.0003-gif-from-web.gif,0,1,1,1,0,1,1,1,1
26460,base32.0086-pdf-password.pdf,0,0,0,1,0,1,1,1,1
26461,0100-jpg-q001.jpg,0,1,1,1,1,1,1,1,1
26462,base32.0081-mp4.mp4,0,1,1,1,1,1,1,1,1
26463,0096-ppt-nomagic.ppt,0,1,1,1,1,1,1,1,1
26464,0052-7z-bzip2.7z,0,1,1,1,1,1,1,1,1
26465,base32.0031-txt.txt,0,1,1,1,1,1,1,1,1
26466,base32.0026-pdf.pdf,0,0,0,0,0,0,0,0,0
26467,base32.0089-zlib.zlib,0,1,1,1,1,1,1,1,1
26468,0052-jpg-q025.jpg,0,1,1,1,1,1,1,1,1
26469,base32.0096-ppt.ppt,0,1,1,1,1,1,1,1,1
26470,base32.0058-webp-q50-c2.webp,0,0,0,0,0,0,0,0,0
26471,base32.0061-TIF.TIF,0,1,1,1,1,1,1,1,1
26472,0067-png-c5.png,0,0,0,0,0,0,0,0,0
26473,0078-exe.exe,0,0,0,0,0,0,0,0,0
26474,base32.0100-gif.gif,0,1,1,1,0,1,1,1,1
26475,0074-mp4-from-web.mp4,0,1,1,1,1,1,1,1,1
26476,0070-xls-password.xls,0,1,1,1,1,1,1,1,1
26477,0052-docx-nomagic.docx,0,0,0,0,0,0,0,0,0
26478,0095-jpg-q001.jpg,0,1,1,1,1,1,1,1,1
26479,0055-ppt-nomagic.ppt,0,0,0,0,0,0,0,0,0
26480,0072-webp-lossless-c4.webp,0,1,1,1,1,1,1,1,1
26481,base32.0021-apk.apk,0,1,0,0,1,0,0,0,0
26482,0008-oxps.oxps,0,0,0,0,0,0,0,0,0
26483,0095-jpg-q075.jpg,0,0,0,0,0,0,0,0,0
26484,0042-jpg-q050.jpg,0,1,0,1,1,1,1,1,1
26485,base32.0067-webp-lossless-c2.webp,0,1,1,1,1,1,1,1,1
26486,0068-zip-ppmd.zip,0,1,1,0,1,1,1,1,1
26487,0099-xls-password.xls,0,1,1,1,1,1,1,1,1
26488,0021-html.html,0,1,1,1,1,1,1,1,1
26489,base32.0022-xls-password.xls,0,0,0,0,0,0,0,0,0
26490,base32.0064-mkv.mkv,0,1,0,1,0,1,0,1,1
