,extended.base_filename,is_ransomware,is_encrypted,Baseline only: pred,Advanced only: pred,Fourier only: pred,Baseline and Fourier: pred,Advanced and Fourier: pred,Baseline and Advanced: pred,"Baseline, Advanced, and Fourier: pred"
32950,base32.0008-ppt-nomagic.ppt,0,1,0,0,1,1,0,0,0
32951,0023-html.html,0,0,0,0,0,0,0,0,0
32952,0057-dwg-from-web.dwg,0,1,0,0,1,1,1,0,1
32953,base32.0097-xml.xml,0,0,0,0,0,0,0,0,0
32954,0058-zip-bzip2.zip,0,0,1,1,0,0,0,1,1
32955,0078-webp-from-web.webp,0,1,1,1,1,1,1,1,1
32956,base32.0017-exe.exe,0,0,1,1,1,1,1,1,1
32957,0090-xlsx.xlsx,0,0,0,0,0,0,0,0,0
32958,base32.0047-txt.txt,0,1,0,0,0,0,0,0,0
32959,0033-bmp-from-web.bmp,0,1,1,1,1,1,1,1,1
32960,0063-webp-q50-c0.webp,0,1,1,1,1,1,1,1,1
32961,0089-ppt-password.ppt,0,1,1,1,1,1,1,1,1
32962,0005-zip-encrypted.zip,0,0,1,1,1,1,1,1,1
32963,0005-zlib.zlib,0,0,1,1,0,0,0,1,1
32964,0052-jpg-q100.jpg,0,0,1,0,0,0,0,0,0
32965,0005-css.css,0,1,0,1,1,1,1,1,1
32966,base32.0050-xlsx-password.xlsx,0,0,0,0,1,1,0,0,0
32967,base32.0074-zip-deflate.zip,0,1,1,1,1,1,1,1,1
32968,0063-pptx-password.pptx,0,1,1,0,1,1,1,0,1
32969,base32.0033-7z-bzip2.7z,0,0,1,1,1,1,1,1,1
32970,base32.0074-ics.ics,0,0,1,0,0,0,0,0,0
32971,0047-mp4-from-web.mp4,0,1,1,1,1,1,1,1,1
32972,base32.0012-xlsx-password.xlsx,0,0,0,0,1,0,0,0,0
32973,0016-pdf-nomagic.pdf,0,1,1,0,1,1,0,0,0
32974,0083-svg-from-web.svg,0,1,1,0,1,1,1,0,1
32975,base32.0066-oxps.oxps,0,1,1,1,1,1,1,1,1
32976,base32.0027-7z-lzma.7z,0,1,1,1,1,1,1,1,1
32977,base32.0048-webp-lossless-c6.webp,0,0,1,1,1,1,1,1,1
32978,0027-jpg-q100.jpg,0,1,1,1,1,1,1,1,1
32979,0068-zip-highcompress.zip,0,1,1,1,1,1,1,1,1
32980,0034-pdf-password.pdf,0,1,1,0,1,1,0,0,0
32981,base32.0042-zip-encrypted.zip,0,0,1,1,1,1,1,1,1
32982,base32.0014-jpg-q075.jpg,0,1,1,1,1,1,1,1,1
32983,0091-xml.xml,0,1,1,0,1,1,1,1,1
32984,base32.0028-docx.docx,0,1,0,0,1,1,0,0,0
32985,base32.0083-doc-password.doc,0,1,0,0,0,0,0,0,0
32986,0065-zip-lzma.zip,0,0,1,1,1,1,1,1,1
32987,0055-jpg.jpg,0,0,1,0,1,1,0,0,0
32988,base32.0029-mp3.mp3,0,0,0,0,0,0,0,0,0
32989,base32.0041-js.js,0,0,1,0,0,0,0,0,0
32990,0072-mp4.mp4,0,1,1,0,1,1,0,0,0
32991,0013-7z-lzma2.7z,0,1,1,1,0,0,1,1,1
32992,0069-mkv.mkv,0,1,1,0,0,0,0,0,0
32993,0085-7z-lzma2.7z,0,1,1,1,1,1,1,1,1
32994,base32.0088-png-c0.png,0,1,1,1,1,1,1,1,1
32995,base32.0081-webp-lossless-c2.webp,0,1,1,1,1,1,1,1,1
32996,0020-html.html,0,1,1,1,1,1,1,1,1
32997,0062-exe.exe,0,1,1,1,1,1,1,1,1
32998,0013-xls-password.xls,0,1,0,0,1,1,1,0,1
32999,base32.0023-mp4.mp4,0,0,0,0,1,1,0,0,0
33000,base32.0094-epub.epub,0,1,1,1,1,1,1,1,1
33001,base32.0097-html.html,0,1,1,1,0,0,1,1,1
33002,base32.0080-TIF.TIF,0,0,0,0,1,1,0,0,0
33003,0087-mp4-from-web.mp4,0,0,1,0,0,0,0,0,0
33004,0024-pptx-password.pptx,0,1,1,1,1,1,1,1,1
33005,base32.0012-oxps.oxps,0,1,1,1,1,1,1,1,1
33006,0018-eps-from-web.eps,0,0,0,0,0,1,1,0,1
33007,0003-webp-lossless-c4.webp,0,0,1,1,0,0,0,0,0
33008,base32.0072-ics.ics,0,1,1,0,0,0,0,0,0
33009,base32.0070-7z-bzip2.7z,0,0,1,1,1,1,1,1,1
33010,0024-xlsx-nomagic.xlsx,0,1,1,1,1,1,1,1,1
33011,0049-zip-lzma.zip,0,0,1,1,1,1,1,1,1
33012,0084-7z-lzma.7z,0,0,1,1,1,1,1,1,1
33013,base32.0077-gif.gif,0,0,0,0,1,1,0,0,0
33014,0022-dwg.dwg,0,1,1,0,1,1,1,0,1
33015,0057-webp-lossless-c4.webp,0,0,1,0,0,0,0,0,0
33016,base32.0061-eps.eps,0,0,1,0,0,0,0,0,0
33017,base32.0042-7z-highcompress.7z,0,0,1,1,1,1,1,1,1
33018,0052-rar.rar,0,0,1,1,0,0,1,1,1
33019,0043-zip-encrypted.zip,0,1,1,1,1,1,1,1,1
33020,base32.0089-dwg.dwg,0,1,1,1,1,1,1,1,1
33021,0018-jpg-q025.jpg,0,0,1,0,0,0,0,0,0
33022,base32.0094-dwg.dwg,0,0,0,0,1,0,0,0,0
33023,0075-mp4.mp4,0,0,1,0,0,0,0,0,0
33024,0056-bmp.bmp,0,1,0,0,1,1,1,0,1
33025,base32.0091-txt.txt,0,0,0,0,0,0,0,0,0
33026,base32.0025-7z-encrypted.7z,0,0,1,1,1,1,1,1,1
33027,0064-webp-lossless-c6.webp,0,1,1,1,1,1,1,1,1
33028,base32.0044-jpg-q075.jpg,0,1,1,1,1,1,1,1,1
33029,base32.0094-xlsx-password.xlsx,0,1,0,0,0,0,0,0,0
33030,0013-webp-lossless-c0.webp,0,1,1,1,0,0,0,1,0
33031,0010-jpg-q001.jpg,0,1,0,0,1,1,1,0,1
33032,0014-webp-lossless-c6.webp,0,1,1,1,0,0,0,1,0
33033,0073-jpg-q001.jpg,0,1,0,0,1,1,1,0,1
33034,0003-jpg-q001.jpg,0,1,1,1,1,1,1,1,1
33035,0017-dwg.dwg,0,0,0,0,1,1,1,0,1
33036,0063-xls-nomagic.xls,0,1,1,1,1,1,1,1,1
33037,base32.0016-pdf-nomagic.pdf,0,0,1,1,1,1,1,1,1
33038,0076-7z-bzip2.7z,0,0,1,1,0,0,0,1,0
33039,base32.0051-html.html,0,0,0,0,0,0,0,0,0
33040,base32.0030-mp4.mp4,0,1,0,1,1,1,1,1,1
33041,base32.0044-png-c3.png,0,0,0,1,1,1,1,1,1
33042,base32.0084-zip-highcompress.zip,0,1,1,1,1,1,1,1,1
33043,base32.0021-bin.bin,0,1,0,1,1,1,1,1,1
33044,0013-png-c0.png,0,0,1,1,0,0,0,1,0
33045,base32.0070-webp-q50-c4.webp,0,0,1,1,1,1,1,1,1
33046,0005-pptx-nomagic.pptx,0,1,1,0,1,1,0,0,0
33047,0096-docx-nomagic.docx,0,0,0,0,0,0,0,0,0
33048,base32.0080-pdf.pdf,0,1,1,1,1,1,1,1,1
33049,base32.0039-doc.doc,0,1,0,0,0,0,0,0,0
33050,0023-bmp.bmp,0,0,0,0,0,0,0,0,0
33051,0030-pptx-nomagic.pptx,0,1,1,0,1,1,0,0,0
33052,0018-doc-nomagic.doc,0,1,1,1,1,1,1,1,1
33053,0010-ppt.ppt,0,1,1,1,1,1,1,1,1
33054,0067-webp-q50-c4.webp,0,0,1,1,1,1,1,1,1
33055,base32.0011-zip-highcompress.zip,0,1,1,1,1,1,1,1,1
33056,0001-png-from-web.png,0,1,1,0,1,1,1,0,1
33057,base32.0089-webp-from-web.webp,0,1,1,1,0,0,1,1,1
33058,0017-tif-resized.tif,0,1,1,1,1,1,1,1,1
33059,base32.0036-jpg-q075.jpg,0,1,1,1,1,1,1,1,1
33060,0060-xml.xml,0,1,1,0,1,1,1,0,1
33061,base32.0003-eps-from-web.eps,0,1,0,0,0,0,0,0,0
33062,base32.0028-ps1.ps1,0,1,1,1,1,1,1,1,1
33063,base32.0021-csv.csv,0,0,0,0,0,0,0,0,0
33064,0055-7z-bzip2.7z,0,1,1,1,1,1,1,1,1
33065,base32.0032-csv.csv,0,0,0,0,0,0,0,0,0
33066,base32.0031-pptx-nomagic.pptx,0,1,1,0,1,1,1,0,1
33067,base32.0064-7z-highcompress.7z,0,1,1,1,1,1,1,1,1
33068,0025-css.css,0,1,1,1,1,1,1,1,1
33069,base32.0062-webp-q50-c2.webp,0,1,1,1,1,1,1,1,1
33070,base32.0028-exe.exe,0,1,0,0,0,0,0,0,0
33071,0001-webp-lossless-c2.webp,0,1,1,1,0,0,0,1,0
33072,0058-svg-from-web.svg,0,0,0,0,0,0,0,0,0
33073,base32.0069-dwg-from-web.dwg,0,0,0,0,1,1,0,0,0
33074,0028-svg-from-web.svg,0,1,1,1,1,1,1,1,1
33075,base32.0053-dwg.dwg,0,1,1,1,1,1,1,1,1
33076,base32.0082-zip-ppmd.zip,0,1,1,1,1,1,1,1,1
33077,0046-apk.apk,0,0,0,0,1,0,0,0,0
33078,base32.0087-7z-bzip2.7z,0,0,1,1,1,1,1,1,1
33079,base32.0064-jpg-q100.jpg,0,0,1,0,1,1,1,0,1
33080,base32.0029-jpg.jpg,0,0,1,1,1,1,1,1,1
33081,0010-exe.exe,0,1,0,0,1,1,1,1,1
33082,0098-so.so,0,1,1,1,1,1,1,1,1
33083,base32.0008-webp-q50-c4.webp,0,0,1,1,1,1,1,1,1
33084,0066-mp4.mp4,0,1,1,0,0,0,0,0,0
33085,0090-pptx-nomagic.pptx,0,1,1,1,1,1,1,1,1
33086,0054-zip-highcompress.zip,0,1,1,1,1,1,1,1,1
33087,base32.0006-mp3.mp3,0,1,1,1,1,1,1,1,1
33088,base32.0002-webp-lossless-c0.webp,0,1,1,1,1,1,1,1,1
33089,base32.0021-eps-from-web.eps,0,1,1,0,0,0,0,0,0
33090,0025-dll.dll,0,1,1,1,1,1,1,1,1
33091,0087-epub.epub,0,0,1,0,0,0,0,0,0
33092,base32.0058-zip-bzip2.zip,0,0,1,1,1,1,1,1,1
33093,0002-7z-bzip2.7z,0,0,1,1,0,0,0,1,0
33094,base32.0092-apk.apk,0,1,1,1,1,1,1,1,1
33095,base32.0030-gz.gz,0,1,1,1,1,1,1,1,1
33096,base32.0091-jpg-q025.jpg,0,0,1,0,0,1,0,0,1
33097,base32.0039-xlsx-nomagic.xlsx,0,0,0,0,0,0,0,0,0
33098,0066-png-c3.png,0,1,1,1,0,0,0,1,1
33099,base32.0051-ppt.ppt,0,1,1,1,1,1,1,1,1
33100,base32.0060-apk.apk,0,0,1,1,1,1,1,1,1
33101,0065-webp-lossless-c4.webp,0,1,1,1,1,1,1,1,1
33102,0094-7z-lzma.7z,0,0,1,1,1,1,1,1,1
33103,base32.0090-jpg-q025.jpg,0,1,1,1,1,1,1,1,1
33104,0026-pdf-password.pdf,0,1,1,0,1,1,1,0,1
33105,0092-apk.apk,0,0,0,0,0,0,0,0,0
33106,0074-xlsx.xlsx,0,0,0,0,0,0,0,0,0
33107,base32.0054-7z-bzip2.7z,0,1,1,1,1,1,1,1,1
33108,0082-xls-nomagic.xls,0,1,1,1,1,1,1,1,1
33109,0006-dwg-from-web.dwg,0,1,1,1,1,1,1,1,1
33110,0022-xlsx-nomagic.xlsx,0,1,1,0,1,1,1,0,1
33111,base32.0098-docx-nomagic.docx,0,1,0,0,0,0,0,0,0
33112,base32.0022-pptx-password.pptx,0,1,1,1,1,1,1,1,1
33113,base32.0064-bmp.bmp,0,0,0,0,0,0,0,1,0
33114,base32.0070-bmp-from-web.bmp,0,1,0,0,0,0,0,0,0
33115,base32.0085-pptx-password.pptx,0,0,0,0,1,1,0,0,0
33116,base32.0022-xlsx-nomagic.xlsx,0,0,0,0,0,0,0,0,0
33117,0036-mkv.mkv,0,0,1,0,0,0,0,0,0
33118,base32.0044-xlsx-password.xlsx,0,1,0,0,0,0,0,0,0
33119,base32.0095-png-c7.png,0,1,1,1,1,1,1,1,1
33120,base32.0001-ps1.ps1,0,1,0,0,0,0,0,0,0
33121,base32.0048-gif-from-web.gif,0,1,1,1,1,1,1,1,1
33122,base32.0052-css.css,0,0,0,0,0,0,0,0,0
33123,0013-zlib.zlib,0,1,1,1,0,0,0,1,0
33124,base32.0078-mp3.mp3,0,1,1,1,1,1,1,1,1
33125,0079-epub.epub,0,1,1,0,0,0,0,0,0
33126,base32.LZMA.pdf,0,1,0,1,1,1,1,0,1
33127,0047-oxps.oxps,0,1,1,1,1,1,1,1,1
33128,0075-jpg.jpg,0,0,1,0,1,1,0,0,0
33129,base32.0024-jpg-q050.jpg,0,1,1,1,1,1,1,1,1
33130,0047-xml.xml,0,0,0,0,0,0,0,0,0
33131,base32.0023-TIF.TIF,0,1,0,1,1,1,1,1,1
33132,base32.0051-webp-q50-c4.webp,0,0,1,1,1,1,1,1,1
33133,0001-webp-lossless-c4.webp,0,1,1,1,0,0,0,1,0
33134,0068-rar.rar,0,1,1,1,1,1,1,1,1
33135,base32.0061-7z-bzip2.7z,0,1,0,1,1,1,1,1,1
33136,base32.png-from-web.pdf,0,0,1,0,1,1,0,1,1
33137,0074-dwg-from-web.dwg,0,1,1,0,1,1,0,0,0
33138,base32.0001-mp4.mp4,0,1,1,1,1,1,1,1,1
33139,base32.0048-pptx-nomagic.pptx,0,0,0,0,1,1,0,0,0
33140,base32.0061-mp4-from-web.mp4,0,1,1,1,1,1,1,1,1
33141,base32.0018-bin.bin,0,1,0,0,0,0,0,0,0
33142,base32.0052-TIF.TIF,0,1,0,0,1,1,0,0,0
33143,0093-png-c3.png,0,1,1,1,1,1,1,1,1
33144,base32.0010-pdf.pdf,0,1,1,1,1,1,1,1,1
33145,base32.0078-gif.gif,0,1,1,1,1,1,1,1,1
33146,0032-webp-lossless-c6.webp,0,1,1,0,0,0,0,0,0
33147,base32.0075-zlib.zlib,0,1,1,1,1,1,1,1,1
33148,base32.0023-eps.eps,0,1,1,1,1,1,1,1,1
33149,0062-xlsx-nomagic.xlsx,0,0,1,0,0,0,0,0,0
33150,base32.0065-dwg-from-web.dwg,0,0,0,0,0,0,0,0,0
33151,base32.0070-xml.xml,0,1,0,1,0,0,0,1,0
33152,base32.0009-png-c5.png,0,0,0,0,1,1,1,0,1
33153,base32.0099-jpg-q050.jpg,0,0,1,1,1,1,1,1,1
33154,0042-jpg-q075.jpg,0,1,1,1,1,1,1,1,1
33155,base32.0051-txt.txt,0,0,0,0,0,0,0,0,0
33156,base32.0014-png-c5.png,0,1,1,1,1,1,1,1,1
33157,base32.0055-mp4-from-web.mp4,0,1,1,1,1,1,1,1,1
33158,base32.0044-tif-resized.tif,0,1,1,0,1,1,0,0,0
33159,0027-zlib.zlib,0,1,1,1,1,1,1,1,1
33160,0011-mp4-from-web.mp4,0,1,1,1,1,1,1,1,1
33161,base32.0033-html.html,0,0,0,0,0,0,0,0,0
33162,base32.0092-webp-from-web.webp,0,0,1,1,0,0,0,1,0
33163,base32.0044-ps1.ps1,0,1,1,1,1,1,1,1,1
33164,base32.0007-webp-q50-c2.webp,0,0,0,0,0,0,0,0,0
33165,base32.0051-zip-encrypted.zip,0,1,1,1,1,1,1,1,1
33166,base32.0061-xml.xml,0,0,0,0,0,0,0,0,0
33167,0071-png-c9.png,0,1,1,1,0,0,0,1,0
33168,base32.0006-zip-encrypted.zip,0,0,1,1,1,1,1,1,1
33169,0087-xlsx-nomagic.xlsx,0,1,1,1,1,1,1,1,1
33170,0017-pptx-password.pptx,0,1,1,0,1,1,0,0,0
33171,0054-csv.csv,0,0,0,0,0,0,0,0,0
33172,0072-xml.xml,0,0,0,0,0,0,0,0,0
33173,0090-jpg.jpg,0,1,1,0,1,1,0,0,0
33174,base32.0045-eps.eps,0,0,1,0,0,0,0,0,0
33175,0093-pptx-password.pptx,0,1,1,1,1,1,1,1,1
33176,0005-eps-from-web.eps,0,0,0,0,0,0,0,0,0
33177,0046-xls-nomagic.xls,0,0,0,0,0,0,0,0,0
33178,base32.0068-xls.xls,0,1,0,0,0,0,0,0,0
33179,base32.0088-svg.svg,0,0,1,0,0,0,0,0,0
33180,0025-mp4.mp4,0,1,1,0,1,1,0,0,0
33181,base32.0019-webp-q50-c4.webp,0,0,1,1,1,1,1,1,1
33182,0073-pdf-password.pdf,0,0,1,0,1,1,1,1,1
33183,0036-pptx-nomagic.pptx,0,0,1,0,0,0,0,0,0
33184,0056-ods.ods,0,0,1,0,0,0,0,0,0
33185,0018-7z-lzma.7z,0,1,1,1,1,1,1,1,1
33186,0031-zip-bzip2.zip,0,1,1,1,1,0,1,1,1
33187,base32.0082-xls.xls,0,1,0,0,0,0,0,0,0
33188,0063-mp4-from-web.mp4,0,1,1,1,1,1,1,1,1
33189,base32.0096-png-c5.png,0,0,0,1,1,1,1,1,1
33190,0070-doc.doc,0,1,1,1,1,1,1,1,1
33191,base32.0064-zip-deflate.zip,0,1,1,1,1,1,1,1,1
33192,0030-apk.apk,0,1,1,0,1,1,0,0,0
33193,base32.0055-zip-encrypted.zip,0,1,1,1,1,1,1,1,1
33194,base32.0027-ppt-password.ppt,0,1,1,1,1,1,1,1,1
33195,base32.0038-jpg.jpg,0,0,1,0,0,0,0,0,0
33196,base32.0036-doc.doc,0,0,0,0,0,0,0,0,0
33197,base32.0033-webp-lossless-c2.webp,0,1,1,1,1,1,1,1,1
33198,0046-webp-q50-c4.webp,0,1,1,1,1,1,1,1,1
33199,0085-mp3.mp3,0,0,1,0,0,0,0,0,0
33200,0006-gz.gz,0,1,1,1,1,1,1,1,1
33201,base32.0071-svg-from-web.svg,0,1,0,1,0,0,0,1,0
33202,base32.0014-xlsx-password.xlsx,0,0,0,0,1,1,0,0,0
33203,0034-xml.xml,0,1,1,0,1,1,1,1,1
33204,base32.0040-gif.gif,0,1,1,1,1,1,1,1,1
33205,base32.0058-webp-from-web.webp,0,1,1,1,1,1,1,1,1
33206,base32.0055-png-c5.png,0,1,1,1,1,1,1,1,1
33207,base32.0016-js.js,0,0,0,0,0,0,0,0,0
33208,base32.quality-75-percent.pdf,0,0,1,0,1,1,0,0,0
33209,base32.0091-xlsx-password.xlsx,0,1,0,0,0,0,0,0,0
33210,0051-webp-lossless-c4.webp,0,1,1,1,0,0,0,1,0
33211,0033-7z-highcompress.7z,0,1,1,1,1,1,1,1,1
33212,base32.0096-ods.ods,0,1,1,1,1,1,1,1,1
33213,base32.0009-zlib.zlib,0,1,1,1,1,1,1,1,1
33214,0089-pdf.pdf,0,1,1,0,1,1,0,0,0
33215,base32.0099-oxps.oxps,0,1,1,1,1,1,1,1,1
33216,base32.0004-pdf-nomagic.pdf,0,0,0,0,1,1,0,0,0
33217,0077-mp3.mp3,0,1,1,0,0,0,0,0,0
33218,0089-xlsx-password.xlsx,0,1,0,0,1,1,1,0,1
33219,0087-pptx-password.pptx,0,0,1,0,1,1,0,0,0
33220,0076-xml.xml,0,0,0,0,0,0,0,0,0
33221,base32.0015-pdf-password.pdf,0,1,1,1,1,1,1,1,1
33222,base32.0061-gif.gif,0,0,0,0,1,1,0,0,0
33223,base32.0017-docx.docx,0,0,0,0,0,0,0,0,0
33224,0058-gif-from-web.gif,0,1,0,0,1,1,1,0,1
33225,0058-ppt-password.ppt,0,0,0,0,0,0,0,0,0
33226,0028-pdf-password.pdf,0,1,1,1,1,1,1,1,1
33227,0010-xls-password.xls,0,0,0,0,1,1,1,0,1
33228,base32.0053-pdf-nomagic.pdf,0,0,0,0,0,0,0,0,0
33229,0083-zip-highcompress.zip,0,0,1,1,0,1,1,1,1
33230,base32.0056-jpg-q075.jpg,0,0,1,1,1,1,1,1,1
33231,0075-webp-q50-c2.webp,0,0,1,1,1,1,1,1,1
33232,base32.0083-mkv.mkv,0,1,1,0,1,1,0,0,0
33233,base32.0066-zip-encrypted.zip,0,1,1,1,1,1,1,1,1
33234,base32.0010-jpg.jpg,0,1,1,1,0,1,1,1,1
33235,base32.0076-jpg-q025.jpg,0,1,0,0,1,1,0,0,0
33236,base32.0031-txt.txt,0,1,1,1,0,1,1,1,1
33237,0057-dwg.dwg,0,0,0,0,1,1,1,0,1
33238,0021-7z-highcompress.7z,0,1,1,1,1,1,1,1,1
33239,base32.0034-zip-encrypted.zip,0,1,1,1,1,1,1,1,1
33240,base32.0042-jpg-q050.jpg,0,0,1,0,1,1,0,0,0
33241,base32.0095-pdf.pdf,0,1,1,1,1,1,1,1,1
33242,base32.0078-eps.eps,0,1,1,1,1,1,1,1,1
33243,base32.0006-apk.apk,0,0,0,0,1,0,0,0,0
33244,base32.0033-7z-encrypted.7z,0,0,1,1,1,1,1,1,1
33245,0075-docx.docx,0,1,1,1,1,1,1,1,1
33246,base32.0002-jpg-q025.jpg,0,1,1,1,1,1,1,1,1
33247,0087-so.so,0,0,0,0,0,0,0,0,0
33248,0013-bin.bin,0,1,1,1,1,1,1,1,1
33249,0043-ppt.ppt,0,1,1,1,1,1,1,1,1
33250,0004-gif.gif,0,1,1,1,1,1,1,1,1
33251,base32.0093-html.html,0,1,1,1,0,0,1,1,1
33252,0074-webp-lossless-c2.webp,0,1,1,1,0,0,0,1,0
33253,0050-gz.gz,0,1,1,1,0,0,1,1,1
33254,base32.0036-webp-lossless-c6.webp,0,1,1,1,1,1,1,1,1
33255,base32.0036-bmp-from-web.bmp,0,1,1,1,1,1,1,1,1
33256,0033-svg.svg,0,1,1,1,1,1,1,1,1
33257,0014-ics.ics,0,1,0,1,1,1,1,1,1
33258,base32.0092-mkv.mkv,0,1,1,1,1,1,1,1,1
33259,base32.0045-pdf.pdf,0,1,1,1,1,1,1,1,1
33260,0091-pdf.pdf,0,1,1,0,1,1,0,0,0
33261,base32.0067-ppt-password.ppt,0,0,0,0,1,1,0,0,0
33262,base32.0100-xls-password.xls,0,1,1,1,1,1,1,1,1
33263,base32.0003-xml.xml,0,0,0,0,0,0,0,0,0
33264,base32.0039-eps-from-web.eps,0,1,1,1,1,1,1,1,1
33265,base32.0097-webp-q50-c2.webp,0,1,1,1,1,1,1,1,1
33266,base32.0093-7z-bzip2.7z,0,1,1,1,1,1,1,1,1
33267,base32.0092-bmp-from-web.bmp,0,1,1,1,0,0,0,1,1
33268,base32.0036-xls-nomagic.xls,0,0,0,0,0,0,0,0,0
33269,0053-ics.ics,0,1,1,0,1,1,1,1,1
33270,base32.0069-css.css,0,1,1,0,0,0,0,1,0
33271,base32.0093-exe.exe,0,1,0,0,0,0,0,0,0
33272,base32.0064-xlsx.xlsx,0,1,1,1,1,1,1,1,1
33273,0085-oxps.oxps,0,1,1,1,1,1,1,1,1
33274,0024-webp-lossless-c4.webp,0,1,1,1,0,0,0,1,1
33275,base32.0053-zip-highcompress.zip,0,1,1,1,1,1,1,1,1
33276,base32.0057-mkv.mkv,0,0,0,0,1,1,0,0,0
33277,base32.0055-7z-bzip2.7z,0,0,1,1,1,1,1,1,1
33278,0039-ps1.ps1,0,1,1,1,1,1,1,1,1
33279,0005-mp4-from-web.mp4,0,1,1,1,1,1,1,1,1
33280,base32.0084-zip-encrypted.zip,0,1,1,1,1,1,1,1,1
33281,0021-jpg-q100.jpg,0,0,1,0,0,0,0,0,0
33282,0071-webp-q50-c2.webp,0,1,1,1,1,1,1,1,1
33283,0064-pptx-nomagic.pptx,0,1,1,1,1,1,1,1,1
33284,0018-xls-nomagic.xls,0,1,0,1,1,1,1,1,1
33285,0086-webp-from-web.webp,0,1,1,0,1,1,1,0,1
33286,base32.0027-pdf-password.pdf,0,1,1,1,1,1,1,1,1
33287,base32.0087-html.html,0,0,0,0,0,0,0,0,0
33288,base32.0053-apk.apk,0,1,0,0,1,1,0,0,0
33289,base32.0080-zip-ppmd.zip,0,0,1,1,1,1,1,1,1
33290,0027-mp3.mp3,0,1,1,0,0,0,0,0,0
33291,base32.0086-zip-ppmd.zip,0,1,1,1,1,1,1,1,1
33292,base32.0099-oxps.oxps,0,1,1,1,1,1,1,1,1
33293,base32.0061-jpg-q100.jpg,0,1,1,1,1,1,1,1,1
33294,base32.0029-gif.gif,0,0,0,0,1,1,0,0,0
33295,0005-csv.csv,0,0,0,0,0,0,0,0,0
33296,0007-ods.ods,0,0,1,0,0,0,0,0,0
33297,base32.0003-ppt.ppt,0,0,1,0,0,0,0,0,0
33298,0100-epub.epub,0,1,1,0,1,1,0,0,0
33299,0028-bin.bin,0,0,0,0,0,0,0,0,0
33300,0041-so.so,0,0,0,0,0,0,0,0,0
33301,0038-webp-q50-c6.webp,0,1,1,1,1,1,1,1,1
33302,0046-jpg-q100.jpg,0,0,1,0,0,0,0,0,0
33303,0001-ppt.ppt,0,0,0,0,0,0,0,0,0
33304,0025-zip-encrypted.zip,0,0,1,1,1,1,1,1,1
33305,base32.0078-webp-lossless-c4.webp,0,1,1,1,1,1,1,1,1
33306,base32.0027-xlsx-password.xlsx,0,1,0,0,0,0,0,0,0
33307,base32.0058-webp-q50-c2.webp,0,0,1,1,1,1,1,1,1
33308,0022-oxps.oxps,0,0,1,0,0,0,0,0,0
33309,base32.0098-webp-from-web.webp,0,1,1,1,0,1,1,1,1
33310,0035-ppt-nomagic.ppt,0,0,0,0,0,0,0,0,0
33311,base32.0092-ods.ods,0,0,1,1,1,1,1,1,1
33312,0042-zlib.zlib,0,1,1,1,1,1,1,1,1
33313,0019-png-from-web.png,0,0,1,1,0,0,0,1,0
33314,0086-png-c5.png,0,0,1,0,0,0,0,0,0
33315,0081-gif-from-web.gif,0,0,1,0,1,1,0,0,1
33316,base32.0002-pptx-nomagic.pptx,0,1,1,0,1,1,1,0,1
33317,0090-oxps.oxps,0,0,1,0,0,0,0,0,0
33318,0023-ppt.ppt,0,1,1,1,1,1,1,1,1
33319,0044-rar.rar,0,0,1,1,1,1,1,1,1
33320,0078-pptx.pptx,0,1,1,1,1,1,1,1,1
33321,base32.0026-png-c3.png,0,1,1,1,1,1,1,1,1
33322,0066-epub.epub,0,1,1,0,1,1,0,0,0
33323,base32.0004-png-c3.png,0,1,1,1,1,1,1,1,1
33324,0033-ppt-password.ppt,0,1,1,1,1,1,1,1,1
33325,0025-pptx.pptx,0,1,1,1,1,1,1,1,1
33326,0003-pdf.pdf,0,1,1,1,1,1,1,1,1
33327,0017-epub.epub,0,1,1,0,1,1,0,0,0
33328,0008-ppt-nomagic.ppt,0,1,1,0,1,1,1,0,1
33329,0045-ps1.ps1,0,1,0,1,1,1,1,1,1
33330,0012-webp-lossless-c4.webp,0,0,1,0,0,0,0,0,0
33331,0090-xls-nomagic.xls,0,1,1,1,1,1,1,1,1
33332,0077-docx-password.docx,0,1,1,1,1,1,1,1,1
33333,0092-dwg-from-web.dwg,0,1,1,1,1,1,1,1,1
33334,0019-dwg.dwg,0,0,0,0,1,1,1,0,1
33335,base32.0093-mp4-from-web.mp4,0,1,1,1,1,1,1,1,1
33336,base32.0049-gif.gif,0,1,1,1,1,1,1,1,1
33337,base32.0033-7z-lzma.7z,0,0,1,1,1,1,1,1,1
33338,0041-jpg-q001.jpg,0,1,0,0,1,1,1,0,1
33339,base32.0058-ppt-password.ppt,0,1,1,1,1,1,1,1,1
33340,0069-eps.eps,0,0,0,0,0,0,0,0,0
33341,0076-apk.apk,0,1,1,1,1,1,1,1,1
33342,0052-svg-from-web.svg,0,1,1,1,1,1,1,1,1
33343,0083-zip-deflate.zip,0,1,1,1,1,1,1,1,1
33344,0023-so.so,0,1,1,1,1,1,1,1,1
33345,base32.0014-webp-q50-c0.webp,0,1,1,1,0,1,1,1,1
33346,0029-ppt-password.ppt,0,0,1,0,1,1,0,0,0
33347,base32.0082-zip-ppmd.zip,0,0,1,1,1,1,1,1,1
33348,base32.0081-png-from-web.png,0,1,1,1,1,1,1,1,1
33349,base32.0020-png-c7.png,0,1,0,1,1,1,1,1,1
